#	1	10	100	1000	10000	100000	1000000	
1	37666	37973	33105	43161	47237	60571	217466	
2	32656	31888	31715	42111	51593	64216	223311	
3	37630	36410	35347	39989	47557	62607	199614	
4	36039	42349	38737	40550	63517	62733	223198	
5	35709	35724	40865	43650	47024	65030	227519	
6	33057	38054	48711	44960	52761	71798	245637	
7	35930	37512	39574	48118	51876	77007	224024	
8	39380	33734	33859	40726	46815	63587	236674	
9	32904	34280	35894	46874	53921	75498	220830	
10	36040	35839	32997	38111	50115	60493	200097	
