#	1	10	100	1000	10000	100000	1000000	
1	4096	12288	110592	782336	1470464	1531904	1531904	
2	4096	12288	110592	782336	1470464	1531904	1531904	
3	4096	12288	110592	782336	1470464	1531904	1531904	
4	4096	12288	110592	782336	1470464	1531904	1531904	
5	4096	12288	110592	782336	1470464	1531904	1531904	
6	4096	12288	110592	782336	1470464	1531904	1531904	
7	4096	12288	110592	782336	1470464	1531904	1531904	
8	4096	12288	110592	782336	1470464	1531904	1531904	
9	4096	12288	110592	782336	1470464	1531904	1531904	
10	4096	12288	110592	782336	1470464	1531904	1531904	
