#	1	10	100	1000	10000	100000	1000000	
1	135168	135168	135168	811008	1351680	1351680	1351680	
2	135168	135168	135168	811008	1351680	1351680	1351680	
3	135168	135168	135168	811008	1351680	1351680	1351680	
4	135168	135168	135168	811008	1351680	1351680	1351680	
5	135168	135168	135168	811008	1351680	1351680	1351680	
6	135168	135168	135168	811008	1351680	1351680	1351680	
7	135168	135168	135168	811008	1351680	1351680	1351680	
8	135168	135168	135168	811008	1351680	1351680	1351680	
9	135168	135168	135168	811008	1351680	1351680	1351680	
10	135168	135168	135168	811008	1351680	1351680	1351680	
