#	1	10	100	1000	10000	100000	1000000	
1	4096	12288	110592	802816	1667072	1761280	1765376	
2	4096	12288	110592	802816	1667072	1761280	1765376	
3	4096	12288	110592	802816	1667072	1761280	1765376	
4	4096	12288	110592	802816	1667072	1761280	1765376	
5	4096	12288	110592	802816	1667072	1761280	1765376	
6	4096	12288	110592	802816	1667072	1761280	1765376	
7	4096	12288	110592	802816	1667072	1761280	1765376	
8	4096	12288	110592	802816	1667072	1761280	1765376	
9	4096	12288	110592	802816	1667072	1761280	1765376	
10	4096	12288	110592	802816	1667072	1761280	1765376	
