#	1	10	100	1000	10000	100000	1000000	
1	4096	12288	110592	819200	1748992	1851392	1855488	
2	4096	12288	110592	819200	1748992	1851392	1855488	
3	4096	12288	110592	819200	1748992	1851392	1855488	
4	4096	12288	110592	819200	1748992	1851392	1855488	
5	4096	12288	110592	819200	1748992	1851392	1855488	
6	4096	12288	110592	819200	1748992	1851392	1855488	
7	4096	12288	110592	819200	1748992	1851392	1855488	
8	4096	12288	110592	819200	1748992	1851392	1855488	
9	4096	12288	110592	819200	1748992	1851392	1855488	
10	4096	12288	110592	819200	1748992	1851392	1855488	
