#	1	10	100	1000	10000	100000	1000000	
1	4096	12288	110592	733184	1273856	1282048	1310720	
2	4096	12288	110592	733184	1273856	1282048	1310720	
3	4096	12288	110592	733184	1273856	1282048	1310720	
4	4096	12288	110592	733184	1273856	1282048	1310720	
5	4096	12288	110592	733184	1273856	1282048	1310720	
6	4096	12288	110592	733184	1273856	1282048	1310720	
7	4096	12288	110592	733184	1273856	1282048	1310720	
8	4096	12288	110592	733184	1273856	1282048	1310720	
9	4096	12288	110592	733184	1273856	1282048	1310720	
10	4096	12288	110592	733184	1273856	1282048	1310720	
