#	1	10	100	1000	10000	100000	1000000	
1	135168	135168	135168	811008	1351680	1351680	1441792	
2	135168	135168	135168	811008	1351680	1351680	1441792	
3	135168	135168	135168	811008	1351680	1351680	1441792	
4	135168	135168	135168	811008	1351680	1351680	1441792	
5	135168	135168	135168	811008	1351680	1351680	1441792	
6	135168	135168	135168	811008	1351680	1351680	1441792	
7	135168	135168	135168	811008	1351680	1351680	1441792	
8	135168	135168	135168	811008	1351680	1351680	1441792	
9	135168	135168	135168	811008	1351680	1351680	1441792	
10	135168	135168	135168	811008	1351680	1351680	1441792	
