#	1	10	100	1000	10000	100000	1000000	
1	23257	20163	19383	21727	28879	40706	167118	
2	20495	19870	21077	26629	28011	41661	170776	
3	18832	21306	27178	22281	27521	40043	169030	
4	22833	22239	22758	24248	30050	45874	164327	
5	22307	20458	21985	23070	29147	41972	175455	
6	20376	19227	21057	26714	28710	39689	174976	
7	22334	23344	21489	25460	29032	40497	166585	
8	24951	20740	21644	24294	26261	44220	176138	
9	20984	20809	21225	22141	31308	42577	170473	
10	21144	23164	27181	28058	28159	41184	165396	
