#	1	10	100	1000	10000	100000	1000000	
1	21778	21302	22624	25488	34840	44290	174874	
2	22382	21785	23636	25277	27087	42209	179259	
3	23662	21672	23387	24184	27708	42165	168108	
4	21924	23403	21352	24464	27595	51665	181944	
5	21929	21445	23010	24284	27844	38798	164386	
6	21336	24731	21817	25953	29005	45652	163545	
7	19098	21603	21883	23366	26078	39091	160411	
8	22185	35692	23157	27726	28935	38261	159655	
9	21361	20630	26909	26597	29105	41740	159862	
10	19876	23801	22804	25827	29515	43841	157336	
