#	1	10	100	1000	10000	100000	1000000	
1	4096	12288	110592	757760	1392640	1421312	1454080	
2	4096	12288	110592	757760	1392640	1421312	1454080	
3	4096	12288	110592	757760	1392640	1421312	1454080	
4	4096	12288	110592	757760	1392640	1421312	1454080	
5	4096	12288	110592	757760	1392640	1421312	1454080	
6	4096	12288	110592	757760	1392640	1421312	1454080	
7	4096	12288	110592	757760	1392640	1421312	1454080	
8	4096	12288	110592	757760	1392640	1421312	1454080	
9	4096	12288	110592	757760	1392640	1421312	1454080	
10	4096	12288	110592	757760	1392640	1421312	1454080	
